State,District,Tehsil,Village,Station Name,Well Depth,Latest Reading
Jharkhand,Giridih,Bengabad,Bengabad,Bengabad,14.1,3.269999981
Jharkhand,Giridih,Deori,Dumri,Dumri,13.83,6.190000057
Jharkhand,Giridih,Giridih,Giridih,Giridih,15.4,2.150000095
Jharkhand,Godda,Boarijor,Lalmatia,Lalmatia,10.43,5.880000114
Jharkhand,Gumla,Kolebira,Kolebira,Kolebira,10.6,4.65
Jharkhand,Gumla,Palkot,Palkot,Palkot,10.6,3.75
Jharkhand,Gumla,Raidih,Raidih,Raidih,10.6,2.119999886
Jharkhand,Gumla,Sisai,Nagfeni,Nagfeni,11.0,2.539999962
Jharkhand,Hazaribag,Barkatha,Barkatha,Barkatha,9.2,6.599999905
Jharkhand,Hazaribag,Gola,Gola,Gola,10.3,6.900000095
Jharkhand,Lohardaga,Bhandra,Bhandara,Bhandara,10.0,6.599999905
Jharkhand,Pakur,Amrapara,Amrapara,Amrapara,6.75,3.329999924
Jharkhand,Pakur,Litipara,Litipara,Litipara,11.06,7.380000114
Jharkhand,Palamau,Balumath,Balumath,Balumath,13.2,8.949999809
Jharkhand,Palamau,Barwadih,Satbarwa,Satbarwa,9.1,9.960000038
Jharkhand,Palamau,Bishrampur,Rajhara,Rajhara,9.85,2.049999952
Jharkhand,Palamau,Chandwa,Chandwa,Chandwa,14.24,0.0
Jharkhand,Palamau,Latehar,Latehar,Latehar,14.85,5.03000021
Jharkhand,Palamau,Manika,Manika,Manika,9.5,2.890000105
Jharkhand,Ranchi,Karra,Kalimati,Kalimati,6.5,3.700000048
Jharkhand,Ranchi,Khunti,Khunti,Khunti,13.42,3.349999905
Jharkhand,Sahebganj,Borio,Sahebganj,Sahebganj1,13.5,5.32
Karnataka,Bagalkote,Badami,Pattadakal,Pattadakal,11.14,10.31999969
Karnataka,Bagalkote,Hungund,Amingad,Amingad,14.02,2.78
Karnataka,Bagalkote,Hungund,Tumba,Tumba,8.5,5.300000191
Karnataka,Bagalkote,Mudhol,Malapur,Malapur,8.32,7.869999886
Karnataka,Ballari,Bellary,Emmiganur,Emmiganur,8.8,4.880000114
Karnataka,Ballari,Hadagalli,Magala,Magala,12.0,2.420000076
Karnataka,Ballari,Sandur,Toranagal,Toranagal,8.15,3.680000067
Karnataka,Ballari,Sandur,Yeswanthanagar,Yeswanthanagar,12.5,7.300000191
Karnataka,Bangalore rural,Devanhalli,Vishwanathapura,Vishwanathapura,13.46,4.75
Karnataka,Bangalore rural,Magadi,Banavadi,Banavadi,20.0,3.279999971
Karnataka,Bangalore rural,Magadi,Magadi,Magadi2,13.0,2.650000095
Karnataka,Bangalore rural,Nelamangala,Shivagange,Shivagange1,17.0,4.050000191
Karnataka,Bangalore urban,Bangalore north,Bangalore-iv,Bangalore-iv,13.6,2.650000095
Karnataka,Bangalore urban,Bangalore north,Hebbal,Hebbal2,77.0,50.0
Karnataka,Bangalore urban,Bangalore south,Bangalore ii,Bangalore ii,13.15,5.099999905
Karnataka,Belgaum,Athni,Athni,Athni,13.15,3.099999905
Karnataka,Belgaum,Athni,Badchi,Badchi,10.25,3.470000029
Karnataka,Belgaum,Athni,Halyal,Halyal1,13.89,2.579999924
Karnataka,Belgaum,Athni,Khotanatti,Khotanatti,15.33,8.199999809
Karnataka,Belgaum,Athni,Malabad,Mallabad1,13.85,13.30000019
Karnataka,Belgaum,Athni,Nandagaon,Nandagaon1,15.33,3.799999952
Karnataka,Belgaum,Athni,Radderhatti,Radderhatti,13.7,4.699999809
Karnataka,Belgaum,Belgaum,Belgaum,Belgaum1,13.6,5.829999924
Karnataka,Belgaum,Belgaum,Halaga,Halaga,13.0,4.78000021
Karnataka,Belgaum,Belgaum,Kudachi,Kudichi,20.0,2.380000114
Karnataka,Belgaum,Belgaum,Peerwadi,Piranwadi,8.1,3.130000114
Karnataka,Belgaum,Belgaum,Uchagaon,Uchagaon,18.8,4.929999828
Karnataka,Belgaum,Chikodi,Examba,Examba,13.0,6.599999905
Karnataka,Belgaum,Chikodi,Galatga,Galatga,16.0,11.30000019
Karnataka,Belgaum,Chikodi,Kabbur,Kabbur,18.0,8.56000042
Karnataka,Belgaum,Chikodi,Rupnal,Rupnal,12.77,4.5
Karnataka,Belgaum,Chikodi,Saundalga,Soundalga1,10.35,6.239999771
Karnataka,Belgaum,Gokak,Arabhavi,Arabhavi,10.0,3.799999952
Karnataka,Belgaum,Gokak,Mamadapur,Mamadapur,18.47,12.34000015
Karnataka,Belgaum,Gokak,Partmanahalli,Parthanhalli,9.25,3.940000057
Karnataka,Belgaum,Hukeri,Bagewadi,Bellad bagewadi,13.84,1.419999957
Karnataka,Belgaum,Hukeri,Gotur,Gotur,13.16,4.400000095
Karnataka,Belgaum,Hukeri,Hukeri,Hukeri1,13.92,7.800000191
Karnataka,Belgaum,Hukeri,Hulloli,Hulloli,11.91,2.230000019
Karnataka,Belgaum,Khanapur,Khanapur,Khanapur1,13.14,9.68999958
Karnataka,Belgaum,Parasgad,Halaki,Hallakki,17.0,7.75
Karnataka,Belgaum,Parasgad,Saundatti,Saundatti,18.84,4.329999924
Karnataka,Belgaum,Raybag,Ainapur,Ainapur,14.64,1.600000024
Karnataka,Belgaum,Raybag,Rayabag,Rayabag1,10.8,7.0
Karnataka,Belgaum,Raybag,Yebaratti,Yebaratti,17.0,9.899999619
Karnataka,Belgaum,Raybag,Yedrav,Yedrav,13.5,9.199999809
Karnataka,Belgaum,Sampgaon,Sutagatti,Sutagatti1,17.5,8.079999924
Karnataka,Bijapur,Basavana bagevadi,Ingaleshwar,Ingaleshwar,11.5,3.670000076
Karnataka,Bijapur,Basavana bagevadi,Kolhar,Kolhar,11.0,2.400000095
Karnataka,Bijapur,Basavana bagevadi,Nidagundi,Nidagundi,15.0,5.21999979
Karnataka,Bijapur,Basavana bagevadi,Satihal,Satihal,8.38,5.960000038
Karnataka,Bijapur,Bijapur,Honnutagi,Honnutagi,16.59,5.269999981
Karnataka,Bijapur,Bijapur,Shivangi,Shivangi,7.1,5.440000057
Karnataka,Bijapur,Indi,Bardol,Bardol,8.48,7.480000019
Karnataka,Bijapur,Indi,Chadchan,Chadchan,9.5,6.320000172
Karnataka,Bijapur,Indi,Halsangi,Halsangi,10.67,5.800000191
Karnataka,Bijapur,Indi,Newdhulikhed,Newdhulikhed,11.6,2.5
Karnataka,Bijapur,Indi,Satalagaon,Satalagaon,9.0,7.1
Karnataka,Bijapur,Muddebihal,Nebageri,Nebageri,9.74,4.340000153
Karnataka,Bijapur,Muddebihal,Tangadgi,Tangadgi,10.83,3.349999905
Karnataka,Bijapur,Sindgi,Deur tanda,Deur tanda,8.1,4.519999981
Karnataka,Bijapur,Sindgi,Devanagao,Devanagao,11.03,9.720000267
Karnataka,Bijapur,Sindgi,Hanchali,Hanchali,13.5,8.979999542
Karnataka,Bijapur,Sindgi,Pettepur,Pettepur,7.5,6.039999962
Karnataka,Bijapur,Sindgi,Vibhutihalli,Vibhutihalli,6.44,3.94
Karnataka,Chamarajanagara,Gundlupet,Devalapura,Devalapura,12.93,4.130000114
Karnataka,Chamarajanagara,Kollegal,Kunthur,Kunthur,12.02,3.730000019
Karnataka,Chitradurga,Chitradurga,Siddavvanadurga,Siddavvanadurga,12.23,2.5
Karnataka,Chitradurga,Hiriyur,Hartikote,Hartikote,15.65,4.650000095
Karnataka,Chitradurga,Holalkere,Arehalli,Arehalli,12.7,5.019999981
Karnataka,Chitradurga,Holalkere,Dummi,Dummi,16.5,2.599999905
Karnataka,Chitradurga,Holalkere,R.nulenur,R.nulenur,8.5,4.449999809
Karnataka,Dakshin kannada,Bantval,Bantwal,Bantwal1,10.6,3.700000048
Karnataka,Dakshin kannada,Bantval,Kalladka,Kalladka,11.2,4.139999866
Karnataka,Dakshin kannada,Bantval,Kudupadaru,Kudupadaru,13.36,3.72
Karnataka,Dakshin kannada,Bantval,Mittur,Mittur,10.0,4.199999809
Karnataka,Dakshin kannada,Beltangadi,Alandangadi,Alandangadi,13.0,3.75
Karnataka,Dakshin kannada,Beltangadi,Belthangadi,Belthangadi,50.0,4.119999886
Karnataka,Dakshin kannada,Beltangadi,Belthangadi,Belthangadi1,11.03,4.670000076
Karnataka,Dakshin kannada,Beltangadi,Venur,Venur,14.0,7.130000114
Karnataka,Dakshin kannada,Mangalore,Adya,Adyar,7.43,1.700000048
Karnataka,Dakshin kannada,Mangalore,Haleangady,Haleangady,9.86,4.400000095
Karnataka,Dakshin kannada,Mangalore,Talapady,Talapady,11.25,8.199999809
Karnataka,Dakshin kannada,Puttur,Puttur,Puttur1,14.5,9.359999657
Karnataka,Dakshin kannada,Sulya,Aranthodu,Aranthodu,20.0,10.56999969
Karnataka,Dakshin kannada,Sulya,Balpa,Balpa,12.57,7.599999905
Karnataka,Dakshin kannada,Sulya,Bellare,Bellare,16.5,9.100000381
Karnataka,Dakshin kannada,Sulya,Jalsur,Jalsur,12.1,6.0
Karnataka,Dakshin kannada,Sulya,Subramanya,Subramanya1,9.0,6.239999771
Karnataka,Davanagere,Channagiri,Daginakatte,Daginakatte,17.8,2.200000048
Karnataka,Davanagere,Channagiri,Kanivebilachi,Kanivebilachi,6.0,2.0
Karnataka,Davanagere,Channagiri,Santhebennur,Santhebennur,14.5,2.579999924
Karnataka,Davanagere,Channagiri,Thyavanige,Thyavanige,11.0,2.299999952
Karnataka,Davanagere,Harihar,Malebennur,Malebennur,10.26,5.0
Karnataka,Davanagere,Harihar,Vasana,Vasana,14.04,3.140000105
Karnataka,Gadag,Gadag,Hulkoti,Hulkoti,13.03,2.299999952
Karnataka,Gadag,Ron,Belavaniki,Belavaniki,11.97,5.300000191
Karnataka,Gadag,Shirhatti,Chabbi,Chabbi,13.0,4.449999809
Karnataka,Gadag,Shirhatti,Magdi,Magdi,14.5,7.25
Karnataka,Gadag,Shirhatti,Ramgeri,Ramgeri,29.0,3.299999952
Karnataka,Gadag,Shirhatti,Shirhatti,Shirhatti1,12.84,6.099999905
Karnataka,Kalaburagi,Afzalpur,Afzalpur,Afzalpur1,14.9,9.100000381
Karnataka,Kalaburagi,Aland,Gola b,Pathan,12.07,6.400000095
Karnataka,Kalaburagi,Aland,Hithal sirur,Battarga,16.25,6.900000095
Karnataka,Kalaburagi,Aland,Karhari,Karahari,14.25,5.099999905
Karnataka,Kalaburagi,Aland,Nimberga,Nimbarga,14.5,8.199999809
Karnataka,Kalaburagi,Chincholi,Ainapur,Ainapur1,9.0,6.400000095
Karnataka,Kalaburagi,Chincholi,Anwar,Chincholi,13.4,4.900000095
Karnataka,Kalaburagi,Chincholi,Kallur,Kallur,12.2,5.099999905
Karnataka,Kalaburagi,Chincholi,Narnal,Moghe,9.25,2.0
Karnataka,Kalaburagi,Chincholi,Ranapur,Sasargaon,9.79,1.299999952
Karnataka,Kalaburagi,Jevargi,Revnnor,Revannur,8.17,2.599999905
Karnataka,Kalaburagi,Jevargi,Soan,Sona,21.72,3.799999952
Karnataka,Kalaburagi,Jevargi,Yalwar,Chigerahalli,12.2,2.700000048
Karnataka,Kalaburagi,Kamalapur,Marguthi,Margutti,19.12,2.950000048
Karnataka,Kalaburagi,Kamalapur,Salgera,Salgar,12.02,2.400000095
Karnataka,Kalaburagi,Shahpur,Doranhalli,Doranahalli,8.11,2.0
Karnataka,Kalaburagi,Shahpur,Khanapur,Khanapur2,11.0,7.199999809
Karnataka,Kalaburagi,Shahpur,Madkeri,Madarki,9.2,4.400000095
Karnataka,Kalaburagi,Shahpur,Mudbal,Mudbal,16.9,4.400000095
Karnataka,Kalaburagi,Shahpur,Naikal,Naikal,9.43,3.2
Karnataka,Kalaburagi,Shorapur,Kakkera,Kakkeri,20.0,7.300000191
Karnataka,Kalaburagi,Yadgir,Gurmatkal,Gurmitkal1,14.2,4.0
Karnataka,Kalaburagi,Yadrami,Alur,Alur2,13.25,6.199999809
Karnataka,Kalaburagi,Yadrami,Mallabad,Ukinal,25.5,4.699999809
Karnataka,Kodagu,Madikeri,Bhagamandala,Bhagamandala1,7.5,5.679999828
Karnataka,Kodagu,Madikeri,Cheyyandane,Cheyyandane,14.0,12.67000008
Karnataka,Kodagu,Madikeri,Heravanadu,Heravanadu,10.98,6.019999981
Karnataka,Kodagu,Madikeri,Napoklu,Napoklu,12.5,8.819999695
Karnataka,Kodagu,Madikeri,Suntikoppa,Suntikoppa,8.6,4.400000095
Karnataka,Kodagu,Somvarpet,Igoor,Igoor,6.32,6.210000038
Karnataka,Kodagu,Somvarpet,Kodlipet,Kodlipet,13.6,7.869999886
Karnataka,Kodagu,Somvarpet,Madalapura,Madalapura,7.8,6.840000153
Karnataka,Kodagu,Somvarpet,Nanjarajpatna,Nanjarajpatna,8.5,2.25
Karnataka,Kodagu,Somvarpet,Shanivarasante,Shanivarasante,14.87,5.75
Karnataka,Kodagu,Somvarpet,Somvarpet,Somvarpet1,17.97,4.78000021
Karnataka,Kodagu,Virajpet,Ammatti,Ammatti,14.2,4.519999981
Karnataka,Kodagu,Virajpet,Gonikoppal,Gonikoppal,9.47,3.869999886
Karnataka,Kodagu,Virajpet,Hudikeri,Hudikeri,15.5,4.559999943
Karnataka,Kolar,Gauribidanur,Pura,Pura,7.5,1.870000005
Karnataka,Koppal,Koppal,Bandiharlapur,Hosabandiharlapur,7.8,1.1
Karnataka,Koppal,Koppal,Hoshalli,Hoshalli,22.0,1.8
Karnataka,Mandya,Maddur,Kawdley,Kawdley,16.1,5.619999886
Karnataka,Mandya,Maddur,Koppa,Koppa1,10.04,3.099999905
Karnataka,Mandya,Maddur,Maddur,Maddur2,4.5,1.850000024
Karnataka,Mandya,Mandya,Basaralu,Basaralu,12.0,1.190000057
Karnataka,Mandya,Nagamangala,Nagamangala,Nagamangala2,9.8,2.0
Karnataka,Mandya,Nagamangala,Nelligere,Nelligere,11.0,3.079999924
Karnataka,Mandya,Shrirangapattana,Arakere,Arakere1,20.0,1.720000029
Karnataka,Mandya,Shrirangapattana,Mahadevapura,Mahadevapura1,21.0,5.320000172
Karnataka,Mandya,Shrirangapattana,Mandya koppalu,Mandya koppalu,12.6,1.399999976
Karnataka,Mandya,Shrirangapattana,Naguvanahalli,Naguvanahalli,4.6,1.350000024
Karnataka,Mysore,Heggadadevankote,Saragur,Saragur,17.0,4.699999809
Karnataka,Mysore,Nanjangud,Hullahalli,Hullahalli,10.65,3.470000029
Karnataka,Mysore,Tirumakudal-narsipur,Somanathapura,Somanathapura,17.25,0.0
Karnataka,Raichur,Devadurga,Kakargal,Kakargal,12.9,8.899999619
Karnataka,Raichur,Manvi,Bagalwad,Bagalwad,7.15,1.799999952
Karnataka,Raichur,Manvi,Hirekotankal,Hirekotankal,8.0,2.549999952
Karnataka,Raichur,Sindhnur,Turvihal,Turvihal,7.84,2.700000048
Karnataka,Shivamogga,Bhadravati,Bhadravati,Bhadravati1,8.25,1.0
Karnataka,Shivamogga,Bhadravati,Melinahanasavadi,Melinahanasavadi,8.5,1.820000052
Karnataka,Shivamogga,Hosanagara,Hosanagara,Hosanagara1,14.0,9.600000381
Karnataka,Shivamogga,Hosanagara,Humacha,Humacha,10.4,4.420000076
Karnataka,Shivamogga,Sagar,Anandapuram,Anandapuram,11.05,5.25
Karnataka,Shivamogga,Sagar,Sagar,Sagar,11.6,5.25
Karnataka,Shivamogga,Sagar,Talaguppa,Talaguppa1,12.5,6.199999809
Karnataka,Shivamogga,Shimoga,Ayanur,Ayanur,17.85,1.929999948
Karnataka,Shivamogga,Shimoga,Gajanur,Gajanur,19.5,1.75
Karnataka,Shivamogga,Shimoga,Pillangere,Pillangere,22.0,1.840000033
Karnataka,Shivamogga,Shimoga,Tevarachatnahalli,Tevarachatnahalli,23.0,7.300000191
Karnataka,Shivamogga,Sorab,Chandraguthi,Chandraguthi,10.75,6.0
Karnataka,Shivamogga,Sorab,Sorab,Sorab,22.88,16.30999947
Karnataka,Shivamogga,Tirthahalli,Guddekoppa,Guddekoppa,18.0,8.899999619
Karnataka,Shivamogga,Tirthahalli,Kodur,Kodur1,14.81,8.550000191
Karnataka,Tumkur,Chiknayakanhalli,Mattighatta,Mattighatta,9.5,3.640000105
Karnataka,Tumkur,Koratagere,Nagenahalli,Nagenahalli,10.0,4.650000095
Karnataka,Tumkur,Madhugiri,Bidarakere,Bidarakere1,13.86,4.03000021
Karnataka,Tumkur,Madhugiri,Madhugiri,Madhugiri,13.0,3.650000095
Karnataka,Tumkur,Madhugiri,Midigeshi,Midigeshi,10.0,2.950000048
Karnataka,Tumkur,Pavagada,Palavalli,Palavalli,12.64,6.199999809
Karnataka,Tumkur,Tiptur,Nonavinakere,Nonavinakere,12.6,2.480000019
Karnataka,Tumkur,Tumkur,Siddagangamatha,Siddagangamatha,13.0,4.099999905
Karnataka,Tumkur,Turuvekere,Turuvekere,Turuvekere,12.8,4.21999979
Karnataka,Udupi,Kundapura,Ardi,Ardi,13.0,8.1
Karnataka,Udupi,Kundapura,Baindur,Baindur 1,12.0,1.100000024
Karnataka,Udupi,Kundapura,Kirimanjeshwar,Kirimanjeshwar,8.0,5.050000191
Karnataka,Udupi,Kundapura,Kollur,Kollur1,13.18,11.39999962
Karnataka,Udupi,Kundapura,Shankarnarayana,Shankarnarayana,12.15,10.19999981
Karnataka,Udupi,Kundapura,Siddapura,Siddapura1,14.0,7.699999809
Karnataka,Udupi,Kundapura,Wandse,Vandse,10.0,5.900000095
Karnataka,Udupi,Udupi,Goliangadi,Goliangadi,14.64,8.279999733
Karnataka,Udupi,Udupi,Kota,Kota,9.0,3.299999952
Karnataka,Udupi,Udupi,Malpe,Malpe,6.5,3.569999933
Karnataka,Udupi,Udupi,Udupi,Udupi,15.3,11.80000019
Karnataka,Uttara kannada,Ankola,Ankola,Ankola1,13.0,5.150000095
Karnataka,Uttara kannada,Ankola,Belekeri,Belekeri,9.25,7.050000191
Karnataka,Uttara kannada,Bhatkal,Manki,Manki1,12.23,6.35
Karnataka,Uttara kannada,Bhatkal,Murudeswar,Murudeswar,7.16,5.0
Karnataka,Uttara kannada,Honavar,Chandavar,Chandavar,9.8,6.25
Karnataka,Uttara kannada,Honavar,Haldipur,Haldipur,6.84,3.450000048
Karnataka,Uttara kannada,Karwar,Karwar,Karwar1,4.45,3.099999905
Karnataka,Uttara kannada,Karwar,Majali,Majali,4.41,1.700000048
Karnataka,Uttara kannada,Karwar,Sadashivgad,Sadashivgad,4.7,2.170000076
Karnataka,Uttara kannada,Kumta,Kumta,Kumta1,14.35,7.349999905
Karnataka,Uttara kannada,Mundgod,Malgi,Malgi,15.63,8.15
Karnataka,Uttara kannada,Siddapur,Bilgi,Bilgi1,14.0,11.39000034
Karnataka,Uttara kannada,Siddapur,Dodmane,Dodmane,8.71,4.800000191
Karnataka,Uttara kannada,Siddapur,Kansur,Kansur1,8.62,6.05
Karnataka,Uttara kannada,Siddapur,Siddapur,Siddapur2,14.9,7.650000095
Karnataka,Uttara kannada,Sirsi,Banavasi,Banavasi,19.0,16.31999969
Karnataka,Uttara kannada,Sirsi,Bandal,Bandal,11.1,6.420000076
Karnataka,Uttara kannada,Sirsi,Yekkambi,Yekkambi,11.8,6.849999905
Madhya pradesh,Agar malwa,Agar,Amla,Amla,14.0,2.149999857
Madhya pradesh,Agar malwa,Barod,Barod,Barod,11.55,4.610000134
Madhya pradesh,Agar malwa,Barod,Madkotra,Matkotra,21.0,5.459999561
Madhya pradesh,Agar malwa,Susner,Guradi bangla,Guradi bangla,16.3,8.359999657
Madhya pradesh,Agar malwa,Susner,Soyat,Soyat,16.0,8.300000191
Madhya pradesh,Alirajpur,Alirajpur,Alirajpur,Alirajpur,14.13,3.25
Madhya pradesh,Alirajpur,Alirajpur,Borkua,Borkua,9.08,2.1000001
Madhya pradesh,Alirajpur,Katthiwada,Chandpur,Chandpur,11.1,3.500000238
Madhya pradesh,Alirajpur,Katthiwada,Kathiwara,Kathiwara,11.5,0.699999928
Madhya pradesh,Anuppur,Anuppur,Jhiriyatola,Jhiriyatola,12.35,2.940000057
Madhya pradesh,Anuppur,Anuppur,Kotma,Kotma,10.1,4.78000021
Madhya pradesh,Anuppur,Jaithari,Dhangaon,Dhangaon,10.0,2.210000038
Madhya pradesh,Anuppur,Jaithari,Kerar,Kerar,11.0,2.939999819
Madhya pradesh,Anuppur,Jaithari,Lapta,Lapta,7.0,1.649999976
Madhya pradesh,Anuppur,Pusprajgarh,Piparaha,Piparaha,8.5,1.98999989
Madhya pradesh,Anuppur,Pusprajgarh,Rajendra gram,Rajendra gram,11.72,2.149999857
Madhya pradesh,Ashok nagar,Ashok nagar,Ashoknagar,Ashoknagar(d),67.55,10.98999977
Madhya pradesh,Ashok nagar,Chanderi,Chanderi,Chanderi(d),61.4,3.560000181
Madhya pradesh,Ashok nagar,Chanderi,Chanderi,Chanderi,15.0,4.199999809
Madhya pradesh,Ashok nagar,Chanderi,Piprod,Piprod(s),40.0,4.559999943
Madhya pradesh,Ashok nagar,Essagarh,Dhakoni,Dhakoni,9.4,3.559999943
Madhya pradesh,Ashok nagar,Mungaoli,Bahadurpur,Bahadurpur,19.5,13.39999962
Madhya pradesh,Ashok nagar,Mungaoli,Mungaoli,Mungaoli,10.85,0.899999976
Madhya pradesh,Balaghat,Baihar,Baihar,Baihar(d),58.2,4.129999638
Madhya pradesh,Balaghat,Baihar,Bhaisanghat,Bhaisanghat,7.5,0.740000069
Madhya pradesh,Balaghat,Baihar,Jawaditula,Jawaditula,10.0,0.759999931
Madhya pradesh,Balaghat,Baihar,Laugur,Laugur,12.0,3.220000029
Madhya pradesh,Balaghat,Baihar,Mukki,Mukki,9.5,1.969999909
Madhya pradesh,Balaghat,Baihar,Samnapur,Samnapur,13.65,1.600000024
Madhya pradesh,Balaghat,Birsa,Damoh,Damoh(s),33.15,1.50999999
Madhya pradesh,Balaghat,Birsa,Saletekhri,Saletekhri,12.05,2.849999905
Madhya pradesh,Balaghat,Katangi,Katedhara,Katedhara,8.5,0.399999946
Madhya pradesh,Balaghat,Khairlanji,Bonkatta,Bonkatta,9.75,1.929999948
Madhya pradesh,Balaghat,Khairlanji,Garraghoda,Garraghoda,17.43,2.329999924
Madhya pradesh,Balaghat,Khairlanji,Miragpur,Miragpur,11.02,1.800000072
Madhya pradesh,Balaghat,Khairlanji,Rampalli,Rampalli,7.98,5.5
Madhya pradesh,Balaghat,Lanji,Bhanegaon,Bhanegaon,14.5,7.640000343
Madhya pradesh,Balaghat,Paraswada,Bagholi,Bagholi,8.5,1.379999995
Madhya pradesh,Balaghat,Paraswada,Paraswara,Paraswara,9.35,1.900000095
Madhya pradesh,Balaghat,Paraswada,Rangpatbaba,Rangpatbaba,9.0,0.329999983
Madhya pradesh,Balaghat,Waraseoni,Kochwahi,Kochwahi,7.3,0.83
Madhya pradesh,Balaghat,Waraseoni,Newargaon,Newargaon,10.6,3.950000048
Madhya pradesh,Barwani,Rajpur,Balsamond,Balsamund,12.5,4.099999905
Madhya pradesh,Barwani,Rajpur,Baruphatak,Baruphatak,15.0,6.050000191
Madhya pradesh,Barwani,Rajpur,Julwania,Julwania,13.35,1.850000143
Madhya pradesh,Betul,Betul,Kolgaon,Kolgaon,14.46,3.199999809
Madhya pradesh,Betul,Bhainsdehi,Bhainsdehi,Bhainsdehi1,14.0,2.099999905
Madhya pradesh,Betul,Bhainsdehi,Gudagaon,Gudagaon,11.5,1.860000014
Madhya pradesh,Betul,Bhainsdehi,Jhallar,Jhallar,14.8,0.460000038
Madhya pradesh,Betul,Bhainsdehi,Kotal kund,Kotal kund,10.61,5.599999905
Madhya pradesh,Betul,Ghora dongri,Sarni,Sarni,20.0,3.649999857
Madhya pradesh,Betul,Multai,Ghatpiparia,Ghatpiparia,16.0,4.880000114
Madhya pradesh,Betul,Multai,Junapani,Junapani,15.0,1.25
Madhya pradesh,Betul,Multai,Kapasia,Kapasia,15.83,1.5
Madhya pradesh,Betul,Multai,Sasundra,Sasundra,15.0,3.299999952
Madhya pradesh,Betul,Prabhat pattam,Pattan,Pattan,15.0,1.800000072
Madhya pradesh,Betul,Shahpur,Bhonra,Bhonra,10.5,2.549999952
Madhya pradesh,Betul,Shahpur,Shahpur,Shahpur,11.9,3.970000267
